,age,gender,device_type,ad_position,browsing_history,time_of_day,click
8846,58.0,Female,Desktop,Side,Entertainment,Morning,1
8848,36.0,Male,Tablet,Bottom,Social Media,Night,0
8849,40.339417052574234,Non-Binary,Desktop,Top,Entertainment,Morning,0
8851,40.339417052574234,Female,Mobile,Top,Entertainment,Morning,0
8852,62.0,Male,Mobile,Bottom,Entertainment,Morning,1
8855,40.339417052574234,Male,Mobile,Top,Entertainment,Morning,0
8857,40.339417052574234,Male,Mobile,Bottom,Social Media,Night,0
8858,40.339417052574234,Male,Mobile,Bottom,Education,Morning,0
8861,21.0,Female,Desktop,Side,Entertainment,Morning,0
8863,18.0,Male,Mobile,Bottom,Entertainment,Morning,0
8864,40.339417052574234,Male,Tablet,Side,Entertainment,Afternoon,0
8866,40.339417052574234,Non-Binary,Desktop,Top,Education,Morning,0
8867,63.0,Male,Desktop,Side,Entertainment,Night,1
8869,40.339417052574234,Male,Mobile,Bottom,Shopping,Morning,0
8870,37.0,Male,Tablet,Bottom,Entertainment,Afternoon,1
8871,40.339417052574234,Non-Binary,Desktop,Top,Shopping,Morning,0
8875,40.339417052574234,Male,Desktop,Side,Entertainment,Afternoon,0
8876,40.339417052574234,Male,Desktop,Top,Social Media,Night,1
8877,52.0,Male,Mobile,Bottom,Social Media,Night,0
8879,40.339417052574234,Male,Desktop,Top,Shopping,Morning,0
8880,40.339417052574234,Male,Desktop,Bottom,Education,Afternoon,1
8881,29.0,Male,Tablet,Side,Entertainment,Morning,0
8882,40.339417052574234,Female,Desktop,Bottom,Shopping,Morning,1
8883,59.0,Male,Desktop,Top,Entertainment,Afternoon,0
8886,40.339417052574234,Male,Desktop,Top,Shopping,Afternoon,1
8890,40.339417052574234,Male,Tablet,Top,Education,Evening,0
8891,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,1
8892,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
8893,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
8894,40.339417052574234,Female,Desktop,Bottom,Social Media,Morning,0
8895,21.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
8896,40.339417052574234,Male,Tablet,Top,Entertainment,Evening,0
8899,28.0,Male,Mobile,Side,Entertainment,Morning,1
8900,63.0,Male,Desktop,Top,Entertainment,Night,0
8902,41.0,Female,Tablet,Top,Entertainment,Morning,0
8904,49.0,Male,Tablet,Side,Entertainment,Morning,0
8905,40.339417052574234,Non-Binary,Desktop,Top,Social Media,Night,1
8906,40.339417052574234,Male,Mobile,Bottom,Social Media,Evening,0
8907,37.0,Male,Desktop,Bottom,Entertainment,Morning,0
8908,46.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
8909,56.0,Male,Tablet,Bottom,Entertainment,Morning,0
8910,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
8911,40.339417052574234,Female,Desktop,Top,Education,Evening,0
8912,29.0,Male,Desktop,Bottom,Education,Evening,1
8913,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
8914,19.0,Female,Tablet,Bottom,Entertainment,Morning,1
8915,27.0,Female,Mobile,Top,News,Night,0
8916,51.0,Male,Mobile,Bottom,Social Media,Morning,1
8921,40.339417052574234,Male,Desktop,Top,Entertainment,Evening,0
8925,43.0,Male,Mobile,Bottom,Entertainment,Afternoon,0
8926,40.339417052574234,Male,Mobile,Top,Education,Morning,0
8927,40.339417052574234,Male,Desktop,Top,Shopping,Afternoon,0
8929,40.339417052574234,Female,Tablet,Bottom,News,Morning,1
8930,40.339417052574234,Female,Mobile,Bottom,Social Media,Evening,1
8931,21.0,Male,Tablet,Bottom,Entertainment,Morning,1
8932,41.0,Male,Mobile,Bottom,Social Media,Morning,0
8933,40.339417052574234,Non-Binary,Desktop,Bottom,Education,Morning,1
8934,62.0,Female,Mobile,Top,Entertainment,Morning,0
8935,60.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
8936,40.0,Male,Desktop,Bottom,Entertainment,Morning,1
8937,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
8939,40.339417052574234,Non-Binary,Desktop,Bottom,Education,Morning,0
8940,40.339417052574234,Male,Tablet,Side,Entertainment,Night,0
8942,40.339417052574234,Male,Tablet,Side,Entertainment,Morning,1
8945,37.0,Male,Mobile,Bottom,Social Media,Morning,0
8949,58.0,Non-Binary,Desktop,Side,News,Night,0
8950,39.0,Female,Desktop,Bottom,Social Media,Evening,0
8951,57.0,Male,Desktop,Top,Entertainment,Morning,0
8953,18.0,Female,Mobile,Top,Entertainment,Morning,0
8954,60.0,Male,Desktop,Top,Social Media,Morning,0
8956,25.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
8958,32.0,Male,Desktop,Top,Entertainment,Night,1
8959,56.0,Female,Tablet,Bottom,Entertainment,Morning,1
8961,39.0,Male,Desktop,Top,Education,Evening,0
8964,40.339417052574234,Non-Binary,Mobile,Top,Social Media,Night,1
8966,40.339417052574234,Female,Mobile,Bottom,News,Night,1
8967,40.339417052574234,Male,Desktop,Side,Shopping,Night,1
8968,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
8969,52.0,Non-Binary,Desktop,Side,Education,Afternoon,0
8970,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,1
8973,46.0,Male,Tablet,Bottom,Entertainment,Night,1
8976,59.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
8977,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
8978,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,1
8980,40.339417052574234,Male,Tablet,Bottom,Social Media,Evening,0
8981,42.0,Male,Desktop,Top,Shopping,Morning,1
8984,39.0,Male,Desktop,Top,Education,Morning,0
8987,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
8991,40.339417052574234,Male,Desktop,Top,News,Morning,0
8995,40.339417052574234,Male,Mobile,Bottom,Shopping,Afternoon,1
8998,40.339417052574234,Female,Desktop,Side,Education,Morning,1
8999,52.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
9000,40.339417052574234,Male,Mobile,Bottom,Education,Morning,1
9002,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,0
9003,40.339417052574234,Male,Mobile,Side,Entertainment,Morning,1
9005,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
9006,37.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
9007,44.0,Male,Mobile,Side,Social Media,Evening,0
9009,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
9010,46.0,Male,Tablet,Top,Entertainment,Afternoon,0
9012,40.339417052574234,Non-Binary,Desktop,Top,Social Media,Night,1
9013,36.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
9014,40.339417052574234,Male,Tablet,Side,Entertainment,Night,0
9015,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,0
9017,40.339417052574234,Male,Desktop,Bottom,Shopping,Evening,0
9019,40.339417052574234,Female,Desktop,Bottom,Social Media,Morning,1
9021,31.0,Female,Mobile,Side,Entertainment,Morning,0
9022,50.0,Non-Binary,Tablet,Top,Education,Morning,0
9023,24.0,Female,Mobile,Side,Social Media,Morning,0
9025,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
9027,28.0,Male,Desktop,Bottom,Education,Evening,0
9028,28.0,Male,Mobile,Bottom,Entertainment,Evening,1
9029,52.0,Female,Desktop,Top,Entertainment,Afternoon,1
9032,52.0,Male,Desktop,Bottom,News,Morning,1
9034,40.339417052574234,Male,Tablet,Side,Social Media,Morning,0
9035,40.339417052574234,Male,Mobile,Side,Entertainment,Afternoon,0
9036,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
9038,48.0,Male,Tablet,Side,Entertainment,Afternoon,1
9039,62.0,Male,Tablet,Side,Entertainment,Afternoon,0
9040,45.0,Male,Tablet,Bottom,Entertainment,Evening,0
9043,63.0,Non-Binary,Desktop,Side,Entertainment,Night,0
9044,40.339417052574234,Male,Mobile,Bottom,Social Media,Night,0
9048,24.0,Male,Desktop,Bottom,Entertainment,Morning,1
9050,54.0,Male,Desktop,Bottom,Education,Evening,1
9056,62.0,Female,Mobile,Top,Entertainment,Evening,0
9059,40.339417052574234,Male,Mobile,Bottom,Entertainment,Evening,0
9061,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9064,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
9065,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9066,59.0,Non-Binary,Desktop,Side,Shopping,Afternoon,0
9067,40.339417052574234,Male,Mobile,Side,Social Media,Evening,0
9068,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
9069,40.339417052574234,Female,Tablet,Side,Social Media,Night,0
9070,37.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
9072,28.0,Non-Binary,Desktop,Bottom,Social Media,Evening,1
9073,20.0,Male,Desktop,Bottom,Entertainment,Morning,0
9075,38.0,Male,Desktop,Bottom,Shopping,Morning,0
9077,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
9078,52.0,Male,Desktop,Top,Education,Morning,0
9080,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
9081,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1
9082,40.339417052574234,Male,Desktop,Top,Social Media,Afternoon,1
9083,40.339417052574234,Male,Tablet,Side,Entertainment,Morning,0
9085,53.0,Male,Desktop,Side,Entertainment,Night,0
9086,40.339417052574234,Male,Desktop,Side,Entertainment,Evening,0
9087,44.0,Male,Desktop,Top,Entertainment,Evening,0
9088,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,0
9093,40.339417052574234,Female,Tablet,Bottom,Education,Morning,1
9095,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
9096,36.0,Male,Tablet,Side,Entertainment,Morning,1
9097,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
9099,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
9101,40.339417052574234,Male,Tablet,Side,Entertainment,Morning,1
9103,40.339417052574234,Male,Desktop,Bottom,Shopping,Night,1
9104,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
9105,64.0,Female,Desktop,Bottom,Social Media,Afternoon,0
9106,40.339417052574234,Non-Binary,Desktop,Top,Social Media,Night,0
9107,40.339417052574234,Male,Mobile,Top,News,Night,0
9108,40.339417052574234,Female,Desktop,Top,Entertainment,Evening,1
9109,40.339417052574234,Female,Tablet,Side,Entertainment,Night,0
9111,36.0,Male,Desktop,Side,Entertainment,Morning,1
9114,52.0,Male,Desktop,Top,Entertainment,Evening,0
9115,24.0,Male,Desktop,Top,Entertainment,Night,1
9116,59.0,Non-Binary,Mobile,Top,News,Night,0
9117,40.339417052574234,Male,Mobile,Side,Social Media,Morning,0
9121,24.0,Female,Desktop,Side,Entertainment,Morning,0
9123,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
9124,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,0
9125,31.0,Male,Desktop,Top,Entertainment,Morning,1
9126,40.339417052574234,Female,Tablet,Side,Entertainment,Morning,1
9127,46.0,Male,Tablet,Side,Entertainment,Morning,0
9128,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
9129,24.0,Male,Desktop,Side,Shopping,Morning,1
9130,40.339417052574234,Male,Mobile,Top,Entertainment,Afternoon,1
9131,40.339417052574234,Male,Tablet,Top,Entertainment,Morning,1
9132,26.0,Male,Tablet,Top,Entertainment,Night,0
9134,42.0,Male,Desktop,Top,Entertainment,Morning,1
9135,28.0,Male,Desktop,Side,Entertainment,Evening,1
9136,40.339417052574234,Male,Mobile,Side,Education,Night,0
9138,30.0,Male,Mobile,Bottom,Entertainment,Night,1
9140,34.0,Male,Desktop,Top,News,Night,1
9141,36.0,Male,Tablet,Side,Entertainment,Morning,1
9143,23.0,Male,Mobile,Bottom,Entertainment,Evening,0
9144,33.0,Male,Mobile,Bottom,News,Night,0
9145,40.339417052574234,Female,Desktop,Side,Shopping,Afternoon,1
9146,40.339417052574234,Female,Tablet,Bottom,Entertainment,Evening,0
9147,43.0,Female,Mobile,Bottom,Entertainment,Evening,0
9148,59.0,Male,Mobile,Bottom,News,Night,0
9149,40.0,Male,Mobile,Bottom,Entertainment,Morning,0
9150,36.0,Male,Desktop,Bottom,Entertainment,Morning,0
9152,21.0,Male,Desktop,Bottom,Shopping,Evening,1
9156,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,1
9157,47.0,Male,Mobile,Bottom,Entertainment,Night,0
9159,43.0,Male,Tablet,Bottom,News,Afternoon,1
9161,40.339417052574234,Female,Tablet,Bottom,Shopping,Evening,0
9163,40.339417052574234,Female,Desktop,Top,Entertainment,Evening,1
9167,29.0,Male,Mobile,Bottom,Entertainment,Afternoon,0
9168,40.339417052574234,Male,Tablet,Bottom,Entertainment,Night,1
9169,53.0,Male,Tablet,Bottom,Entertainment,Morning,0
9171,42.0,Male,Tablet,Side,Entertainment,Morning,0
9172,40.339417052574234,Male,Desktop,Top,Entertainment,Night,1
9173,40.339417052574234,Male,Desktop,Bottom,Shopping,Morning,1
9174,49.0,Female,Tablet,Bottom,Entertainment,Evening,0
9177,54.0,Male,Desktop,Side,Entertainment,Afternoon,0
9178,40.339417052574234,Non-Binary,Desktop,Bottom,News,Evening,1
9179,59.0,Female,Desktop,Bottom,Shopping,Morning,0
9180,23.0,Male,Desktop,Bottom,Entertainment,Evening,1
9182,40.339417052574234,Male,Desktop,Bottom,Education,Evening,1
9184,46.0,Non-Binary,Mobile,Top,Entertainment,Evening,0
9186,40.339417052574234,Male,Desktop,Bottom,News,Night,0
9188,61.0,Male,Tablet,Bottom,Entertainment,Afternoon,1
9189,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
9191,40.339417052574234,Non-Binary,Mobile,Top,Social Media,Evening,0
9192,40.339417052574234,Male,Tablet,Side,Social Media,Evening,1
9195,61.0,Male,Tablet,Bottom,Entertainment,Morning,0
9199,59.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
9200,57.0,Male,Tablet,Bottom,Social Media,Evening,0
9202,40.339417052574234,Male,Mobile,Bottom,News,Afternoon,1
9206,54.0,Male,Desktop,Bottom,Social Media,Evening,0
9208,61.0,Male,Tablet,Side,Entertainment,Morning,0
9209,56.0,Male,Tablet,Top,Entertainment,Afternoon,0
9212,43.0,Male,Desktop,Side,Shopping,Night,0
9217,61.0,Male,Desktop,Bottom,Entertainment,Morning,1
9218,40.339417052574234,Female,Tablet,Side,Education,Morning,0
9219,30.0,Male,Mobile,Bottom,Entertainment,Night,0
9220,56.0,Male,Desktop,Bottom,Entertainment,Morning,1
9221,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
9222,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
9223,64.0,Male,Desktop,Side,Education,Morning,0
9230,40.0,Male,Desktop,Top,Entertainment,Evening,1
9231,23.0,Male,Mobile,Top,Education,Night,0
9234,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
9235,40.339417052574234,Male,Tablet,Top,Entertainment,Morning,1
9236,40.339417052574234,Female,Mobile,Bottom,Entertainment,Morning,0
9238,26.0,Male,Tablet,Bottom,News,Afternoon,0
9241,37.0,Male,Desktop,Top,News,Morning,0
9243,59.0,Male,Desktop,Bottom,Entertainment,Night,1
9244,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
9245,49.0,Male,Desktop,Top,Entertainment,Morning,1
9246,30.0,Male,Mobile,Side,Entertainment,Night,1
9249,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
9250,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9253,40.339417052574234,Male,Tablet,Bottom,Entertainment,Evening,1
9254,40.339417052574234,Female,Mobile,Bottom,Education,Evening,0
9255,53.0,Male,Desktop,Bottom,Education,Night,1
9256,40.339417052574234,Non-Binary,Desktop,Side,Entertainment,Night,0
9257,40.339417052574234,Male,Desktop,Top,News,Morning,0
9258,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,1
9259,40.339417052574234,Male,Tablet,Side,Entertainment,Night,0
9260,40.339417052574234,Male,Desktop,Bottom,Shopping,Evening,0
9261,55.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
9264,40.339417052574234,Female,Mobile,Bottom,Education,Evening,0
9265,58.0,Male,Tablet,Top,Social Media,Night,0
9266,48.0,Male,Tablet,Bottom,Entertainment,Evening,0
9270,52.0,Male,Tablet,Side,Entertainment,Morning,0
9272,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,1
9274,50.0,Female,Desktop,Bottom,Entertainment,Morning,1
9275,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
9276,44.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
9277,40.339417052574234,Male,Desktop,Top,Entertainment,Morning,0
9278,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
9279,37.0,Male,Tablet,Bottom,Entertainment,Morning,0
9281,44.0,Non-Binary,Mobile,Side,Entertainment,Night,0
9282,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
9283,40.0,Male,Desktop,Side,News,Morning,0
9285,40.339417052574234,Male,Tablet,Side,Entertainment,Evening,0
9287,62.0,Female,Mobile,Top,Shopping,Afternoon,0
9288,40.339417052574234,Non-Binary,Mobile,Bottom,News,Night,1
9291,40.339417052574234,Male,Mobile,Side,News,Night,0
9293,40.339417052574234,Male,Desktop,Bottom,Social Media,Afternoon,1
9294,40.339417052574234,Non-Binary,Desktop,Top,Shopping,Morning,0
9298,41.0,Male,Mobile,Bottom,Entertainment,Morning,0
9300,41.0,Female,Tablet,Bottom,Entertainment,Evening,0
9301,40.339417052574234,Female,Desktop,Bottom,Entertainment,Night,1
9304,30.0,Non-Binary,Tablet,Side,Social Media,Morning,1
9306,40.339417052574234,Non-Binary,Desktop,Bottom,Social Media,Morning,0
9307,40.339417052574234,Male,Mobile,Top,Social Media,Afternoon,0
9310,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Morning,0
9313,40.339417052574234,Male,Mobile,Side,Social Media,Evening,0
9314,40.339417052574234,Female,Desktop,Top,Entertainment,Morning,0
9315,23.0,Male,Mobile,Top,Entertainment,Afternoon,0
9318,26.0,Male,Desktop,Bottom,Entertainment,Night,0
9320,40.339417052574234,Male,Mobile,Bottom,Entertainment,Afternoon,1
9321,40.339417052574234,Male,Desktop,Side,Education,Evening,0
9322,40.0,Male,Desktop,Side,Entertainment,Night,1
9323,40.339417052574234,Male,Tablet,Bottom,Entertainment,Night,0
9324,40.339417052574234,Male,Mobile,Bottom,Social Media,Evening,0
9326,40.339417052574234,Male,Desktop,Bottom,News,Morning,1
9328,23.0,Male,Tablet,Top,Entertainment,Night,0
9331,40.339417052574234,Male,Tablet,Bottom,Shopping,Night,1
9332,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,0
9333,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,1
9334,40.339417052574234,Non-Binary,Mobile,Top,Entertainment,Morning,0
9337,24.0,Male,Mobile,Bottom,Education,Morning,1
9340,28.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
9341,40.339417052574234,Female,Desktop,Bottom,Entertainment,Night,1
9342,30.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9343,40.339417052574234,Male,Mobile,Bottom,Education,Evening,1
9348,40.339417052574234,Female,Desktop,Side,Entertainment,Evening,1
9351,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
9353,40.339417052574234,Male,Desktop,Side,News,Night,0
9354,40.339417052574234,Female,Mobile,Bottom,Entertainment,Night,0
9355,40.339417052574234,Female,Tablet,Bottom,Shopping,Morning,0
9356,47.0,Non-Binary,Desktop,Side,Social Media,Morning,0
9358,19.0,Male,Desktop,Top,Entertainment,Morning,0
9360,40.339417052574234,Male,Mobile,Bottom,Entertainment,Evening,1
9361,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
9362,40.339417052574234,Male,Tablet,Top,Education,Evening,1
9363,40.339417052574234,Male,Tablet,Bottom,Entertainment,Evening,1
9364,30.0,Non-Binary,Mobile,Side,Social Media,Night,0
9365,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
9367,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Afternoon,0
9373,51.0,Male,Tablet,Bottom,Social Media,Morning,0
9374,40.339417052574234,Female,Tablet,Bottom,Shopping,Morning,1
9375,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
9376,40.339417052574234,Male,Desktop,Bottom,Education,Morning,1
9377,55.0,Male,Tablet,Bottom,Entertainment,Night,0
9379,40.339417052574234,Male,Desktop,Top,Entertainment,Morning,0
9380,29.0,Male,Desktop,Bottom,Entertainment,Morning,1
9381,39.0,Male,Desktop,Bottom,Education,Afternoon,0
9384,40.339417052574234,Male,Mobile,Top,Social Media,Morning,0
9386,26.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
9387,51.0,Male,Desktop,Top,Social Media,Afternoon,0
9390,40.339417052574234,Non-Binary,Desktop,Top,Entertainment,Night,1
9391,40.339417052574234,Male,Desktop,Top,Education,Morning,0
9392,40.339417052574234,Male,Desktop,Side,Social Media,Evening,1
9393,36.0,Male,Desktop,Top,Entertainment,Morning,1
